id,input_r,input_g,input_b,input_in_destination,modified,branch,output_r,output_g,output_b,mapping_coordinate_space,input_Lstar,input_Cstar,input_Lab_hue_degrees,output_Lstar,output_Cstar,output_Lab_hue_degrees,input_OkLab_L,input_OkLab_a,input_OkLab_b,input_OkLCh_C,input_OkLCh_h_degrees,input_OkLCh_hue_defined,output_OkLab_L,output_OkLab_a,output_OkLab_b,output_OkLCh_C,output_OkLCh_h_degrees,output_OkLCh_hue_defined,input_mapping_chroma,output_mapping_chroma,boundary_diagnostics_applicable,source_connected_boundary_mapping_chroma,destination_connected_boundary_mapping_chroma,knee_mapping_chroma,destination_boundary_utilization,local_minde_applicable,local_minde_iterations,local_minde_final_delta_e_ok,local_minde_returned_clipped_color,delta_e_2000,delta_e_ok,delta_Lstar,delta_Cstar,delta_Lab_hue_degrees,input_IPT_hue_degrees,output_IPT_hue_degrees,delta_IPT_hue_degrees,IPT_hue_defined,destination_margin_before,destination_margin_after,output_in_destination
p3_r000_g100_b050,0,1,0.5,false,true,CSS_Color_4_local_MINDE_binary_search,0,0.9876150024149889,0.51903900530527347,OkLab_D65,87.422256552250943,115.18128445925564,152.66178869251181,87.579154612880629,86.710382374483515,149.98199096884946,0.85854016414466605,-0.26740051721116093,0.12629288226793775,0.29572441346013278,154.71870100383012,true,0.86774776908917983,-0.20102305728808822,0.10593596111307203,0.22722829361327412,152.21148106005441,true,0.29572441346013278,0.22722829361327412,false,0,0,0,0,true,10,0.019998745372144217,true,5.3596123174965671,0.070036786145273519,0.15689806062968614,-28.470902084772121,-2.6797977236623467,147.32938660204735,144.80082974177259,-2.5285568602747617,true,-0.22494017628056018,-2.6748380397293582e-15,true
p3_r000_g100_b075,0,1,0.75,false,true,CSS_Color_4_local_MINDE_binary_search,0,0.99086417394096871,0.75078716403156243,OkLab_D65,88.598571305329259,87.733321282136131,168.66315092930398,88.837626590315892,65.569124111830959,166.34367325483842,0.87229882371179746,-0.23335604027169177,0.043752801568273617,0.23742230134584275,169.38069006979956,true,0.88146748671046504,-0.17555762491985696,0.039498874849985169,0.17994621635898869,167.32011065941609,true,0.23742230134584275,0.17994621635898869,false,0,0,0,0,true,12,0.019950800091449859,true,5.1566190215023582,0.058675523780286079,0.23905528498663386,-22.164197170305172,-2.3194776744655599,169.65809930597504,167.08033771068526,-2.5777615952897861,true,-0.22494017628056001,-2.8685858402971046e-15,true
p3_r000_g100_b100,0,1,1,false,true,CSS_Color_4_local_MINDE_binary_search,0,0.99644712470792796,0.98471426832284537,OkLab_D65,90.368791338590583,66.912011171053422,194.36922947246444,90.739247969699875,50.42149606762262,194.55062159597955,0.89290161619444186,-0.20028445697591796,-0.046746550774794178,0.20566745905825437,193.13768775138288,true,0.90196349390434438,-0.15030299487367532,-0.035364333869770663,0.15440733913272608,193.24013100988262,true,0.20566745905825437,0.15440733913272608,false,0,0,0,0,true,10,0.019903595999940987,true,4.5380833020451039,0.052055922268077703,0.37045663110929183,-16.490515103430802,0.18139212351510992,200.55871878735934,200.29072803854888,-0.26799074881046181,true,-0.22494017628056009,-7.0221762072302172e-16,true
p3_r025_g000_b000,0.25,0,0,false,true,CSS_Color_4_local_MINDE_initial_clip,0.27690544127272432,3.1982440432696062e-16,2.8454595115384285e-17,OkLab_D65,10.296118002499211,39.124397804325667,26.983273878416071,11.450388612775761,36.509780822847702,29.573938642516566,0.24032419087434279,0.097097581018264809,0.053729353865904342,0.11097199514492864,28.958132730803918,true,0.2489650041437925,0.089151296380259523,0.049894181588693381,0.10216351111177799,29.233880279627865,true,0.11097199514492864,0.10216351111177799,false,0,0,0,0,true,0,0.01234972226009899,true,1.683368195048752,0.01234972226009899,1.1542706102765496,-2.6146169814779654,2.5906647641004952,44.022235642682155,35.494120062087923,-8.5281155805942319,true,-0.0021396933360372686,2.2023680429863998e-18,true
p3_r025_g000_b025,0.25,0,0.25,false,true,CSS_Color_4_local_MINDE_initial_clip,0.27690544127272415,5.077763382393662e-16,0.25977318363811203,OkLab_D65,13.035923612519582,46.960350757604708,330.66192376819572,13.951141090395282,43.857795692376691,330.57354795426147,0.26863566478547529,0.11724796325913127,-0.063754714044805219,0.13346066256148092,331.46443569576422,true,0.27503865482197809,0.10930352118487698,-0.059581685941094309,0.12448789918299709,331.405062646381,true,0.13346066256148092,0.12448789918299709,false,0,0,0,0,true,0,0.011023910596203919,true,1.1805829905085687,0.011023910596203919,0.91521747787570007,-3.1025550652280174,-0.088375813934248981,330.33232111135874,329.91581531732459,-0.41650579403415122,true,-0.0021396933360372703,3.930157416713361e-17,true
p3_r025_g000_b050,0.25,0,0.5,false,true,CSS_Color_4_local_MINDE_initial_clip,0.27690544127272393,7.9719706762536139e-16,0.52108292112021026,OkLab_D65,19.482522760725118,78.216897228899128,313.44937014084212,20.103963503392801,76.17013671474794,312.94461528845994,0.33187470990395046,0.088853581582804875,-0.16274416494986227,0.18542012346377115,298.63325676109923,true,0.33602704999564958,0.085462731589647414,-0.15983872130130911,0.18125202155562758,298.13257043722575,true,0.18542012346377115,0.18125202155562758,false,0,0,0,0,true,0,0.0060976548531501652,true,0.69764201310628227,0.0060976548531501652,0.62144074266768357,-2.0467605141511882,-0.50475485238217743,283.65108185354916,283.15413434382549,-0.49694750972366819,true,-0.0021396933360372707,6.1702559413727664e-17,true
p3_r025_g000_b075,0.25,0,0.75,false,true,CSS_Color_4_local_MINDE_initial_clip,0.27690544127272393,1.4606020743825118e-15,0.78145637829362902,OkLab_D65,27.59440331983172,108.19733387063197,309.34796886225053,28.009380056231095,106.85310940797724,309.05206973610944,0.40873588599999261,0.053696080983919169,-0.24099865503598447,0.24690812226855771,282.56070824325724,true,0.41147969870379403,0.052441813901444596,-0.2390912217493539,0.24477490917753902,282.37124012563521,true,0.24690812226855771,0.24477490917753902,false,0,0,0,0,true,0,0.0035693130726608458,true,0.44974687971133809,0.0035693130726608458,0.4149767363993746,-1.3442244626547222,-0.29589912614108016,266.60732139639333,266.53841839766795,-0.068902998725377529,true,-0.0021396933360372625,1.1304969615963713e-16,true
p3_r025_g000_b100,0.25,0,1,false,true,CSS_Color_4_local_MINDE_initial_clip,0.27690544127272332,2.1974519476065734e-15,0.99999999999999989,OkLab_D65,36.163932826501082,135.94860217900268,307.9091543395968,35.09187825634978,130.64275452568637,307.87430342249962,0.48905748867822696,0.026163564396283943,-0.30938099422984328,0.31048531638801347,274.83385699242405,true,0.47818598555091019,0.029504841716460662,-0.29748325985147184,0.29894284667235593,275.66415821400398,true,0.31048531638801347,0.29894284667235593,false,0,0,0,0,true,0,0.016459337705869798,true,1.1646895663344301,0.016459337705869798,-1.0720545701513018,-5.3058476533163059,-0.034850917097173806,260.10167664503547,260.82554035180988,0.72386370677440937,true,-0.097274518182154601,1.1102230246251565e-16,true
p3_r025_g025_b000,0.25,0.25,0,false,true,CSS_Color_4_local_MINDE_initial_clip,0.24999999999999914,0.2500000000000005,8.8830252848126822e-16,OkLab_D65,25.815503604766956,42.169291476358609,102.13351711678965,25.922632699213022,35.525622830673193,102.99562511535288,0.35748600713379675,-0.03139551821795844,0.085193715933711139,0.09079453617243731,110.22980955562514,true,0.3586786375096212,-0.026445270884367829,0.073578498664725656,0.078186621732254352,109.76923612816636,true,0.09079453617243731,0.078186621732254352,false,0,0,0,0,true,0,0.012682294275201107,true,2.4524229921794429,0.012682294275201107,0.10712909444606566,-6.6436686456854162,0.86210799856323206,100.7493435048209,99.433905876820262,-1.3154376280006375,true,-0.0049997763457081193,6.875406567192479e-17,true
p3_r025_g025_b025,0.25,0.25,0.25,true,false,identity_no_mapping_required,0.24999999999999961,0.25000000000000028,0.25,OkLab_D65,26.982917772686811,0,0,26.982917772686829,8.4003614899805547e-14,0,0.37054239459212779,-3.3706138047738967e-16,3.8084537564989459e-17,3.3920614117504234e-16,0,false,0.37054239459212779,-3.3706138047738967e-16,3.8084537564989459e-17,3.3920614117504234e-16,0,false,3.3920614117504234e-16,3.3920614117504234e-16,false,0,0,0,0,true,0,0,false,1.2609245867251558e-13,0,1.7763568394002505e-14,8.4003614899805547e-14,0,0,0,0,false,0.050876088171556762,0.050876088171556644,true
