id,input_r,input_g,input_b,input_in_destination,modified,branch,output_r,output_g,output_b,mapping_coordinate_space,input_Lstar,input_Cstar,input_Lab_hue_degrees,output_Lstar,output_Cstar,output_Lab_hue_degrees,input_OkLab_L,input_OkLab_a,input_OkLab_b,input_OkLCh_C,input_OkLCh_h_degrees,input_OkLCh_hue_defined,output_OkLab_L,output_OkLab_a,output_OkLab_b,output_OkLCh_C,output_OkLCh_h_degrees,output_OkLCh_hue_defined,input_mapping_chroma,output_mapping_chroma,boundary_diagnostics_applicable,source_connected_boundary_mapping_chroma,destination_connected_boundary_mapping_chroma,knee_mapping_chroma,destination_boundary_utilization,local_minde_applicable,local_minde_iterations,local_minde_final_delta_e_ok,local_minde_returned_clipped_color,delta_e_2000,delta_e_ok,delta_Lstar,delta_Cstar,delta_Lab_hue_degrees,input_IPT_hue_degrees,output_IPT_hue_degrees,delta_IPT_hue_degrees,IPT_hue_defined,destination_margin_before,destination_margin_after,output_in_destination
p3_r000_g050_b000,0,0.5,0,false,true,protected_core_asymptotic_soft_chroma_compression,0.10035360174996337,0.48809173632288139,0.0890254845374856,CIELAB_D65,45.367400698715031,94.361281733340832,136.95291954462957,45.367400698715031,64.215465607131151,136.95291954462957,0.50775332649154248,-0.18199082248753704,0.12440208854000936,0.22044622723649987,145.64495558662844,true,0.5136914520629684,-0.12751560984051105,0.09779784313975122,0.16070049432339908,142.51366941873565,true,94.361281733340832,64.215465607131151,true,94.361281734049768,69.228966193820838,51.921724645365629,0.92758088322952337,false,0,0,false,6.5994400295667814,0.060914661630496469,0,-30.145816126209681,0,132.21265581008879,131.04627637016722,-1.1663794399215703,true,-0.048146451871365598,0.0084032740056707231,true
p3_r000_g050_b025,0,0.5,0.25,false,true,protected_core_asymptotic_soft_chroma_compression,0.092782241642467386,0.48789748375559666,0.29204327854019729,CIELAB_D65,45.919719224850681,67.222417696225818,153.96685914195047,45.919719224850681,44.535376982664573,153.96685914195047,0.51419997404824491,-0.15803461297104518,0.071094339026463282,0.17328976870697746,155.77865787310651,true,0.52012434097548021,-0.10791555635846692,0.04881360288313772,0.11844211721592164,155.66126331787876,true,67.222417696225818,44.535376982664573,true,67.222417696734738,47.838414223652372,35.87881066773928,0.93095429071821734,false,0,0,false,6.4565018474180995,0.055167464708030932,0,-22.687040713561245,0,148.97726722471407,150.07478174075291,1.0975145160388422,true,-0.048146451871365473,0.0089389703472023824,true
p3_r000_g050_b050,0,0.5,0.5,false,true,protected_core_asymptotic_soft_chroma_compression,0.10851514063914647,0.49242060138397115,0.4855142695993544,CIELAB_D65,47.627761308175927,40.025475723321293,194.36922947246444,47.627761308175927,27.822252943530522,194.36922947246444,0.53411654106379425,-0.11980630278702772,-0.02796288589207668,0.12302631090506724,193.13768775138283,true,0.53845712304533766,-0.082856840243527019,-0.01924107465467919,0.085061594912206398,193.07355062316967,true,40.025475723321293,27.822252943530522,true,40.025475723523812,30.086943604197327,22.565207703147994,0.92472845728501096,false,0,0,false,4.8779213650270492,0.03821221565746815,0,-12.203222779790771,0,200.55871878735934,200.02635073145061,-0.5323680559087336,true,-0.04814645187136548,0.011395495927275174,true
p3_r000_g050_b075,0,0.5,0.75,false,true,protected_core_asymptotic_soft_chroma_compression,0.15109132150555771,0.50009486724039054,0.69792782082970006,CIELAB_D65,50.627441043787897,46.184113536148686,256.40260059297242,50.627441043787897,34.951980962077648,256.40260059297242,0.56838597065515861,-0.091078296510780879,-0.12858236304219228,0.15757119083392071,234.68904687732748,true,0.57032262971008962,-0.058319697888002349,-0.096076327966954297,0.11239149415040993,238.7416535922209,true,46.184113536148686,34.951980962077648,true,46.184113536342771,38.356955498516243,28.767716623887182,0.91122928052591901,false,0,0,false,3.9758273992413251,0.046190028667840811,0,-11.232132574071038,0,235.97963743934707,238.15603652122292,2.176399081875843,true,-0.048146451871365702,0.019858085973310038,true
p3_r000_g050_b100,0,0.5,1,false,true,protected_core_asymptotic_soft_chroma_compression,0.20982709955687456,0.50812609088468574,0.92935659325375264,CIELAB_D65,54.798055568188445,77.70226353095957,282.90419954698558,54.798055568188445,62.340969724813007,282.90419954698558,0.61453933773703029,-0.074594854485631829,-0.21931072099625268,0.23164970248120065,251.21512674008858,true,0.61442272691642363,-0.037655460053241267,-0.17438035136808674,0.17839966540069138,257.81472449584476,true,77.70226353095957,62.340969724813007,true,77.702263530959129,69.317916395449672,51.98843729658725,0.89934858066370471,false,0,0,false,3.7006573744519478,0.058165888405824463,0,-15.361293806146563,0,246.6514265202477,250.76129009762744,4.1098635773797412,true,-0.081442251268295962,0.036249658091603819,true
p3_r000_g075_b000,0,0.75,0,false,true,protected_core_asymptotic_soft_chroma_compression,0.17033270164145489,0.73272765358518599,0.1539018289264005,CIELAB_D65,66.630436381507508,127.05628392873395,136.95291954462957,66.630436381507508,86.465320106868802,136.95291954462957,0.68368349424056218,-0.24504836294768328,0.16750585401684034,0.2968280837677772,145.64495558662838,true,0.69167910594436977,-0.17169817144889399,0.13168357081737414,0.21638120274669928,142.51366941871498,true,127.05628392873395,86.465320106868802,true,127.05628392911603,93.215935850019221,69.911951887514419,0.92758088322996735,false,0,0,false,6.9933405940369484,0.082020828897603107,0,-40.590963821865145,0,132.21265581008876,131.04627637015787,-1.1663794399308927,true,-0.11753609046004217,0.020514242178428014,true
p3_r000_g075_b025,0,0.75,0.25,false,true,protected_core_asymptotic_soft_chroma_compression,0.16139017905820535,0.73208571578600579,0.33663478032344818,CIELAB_D65,66.936688583877796,106.69170185098658,145.51583101314517,66.936688583877796,71.128056288104631,145.51583101314517,0.68725060790446912,-0.22988743784910404,0.13453773260694338,0.26636185082673358,149.66241749700467,true,0.69538816486712296,-0.15754011340069521,0.096663468382369666,0.18483158131123936,148.46755268317239,true,106.69170185098658,71.128056288104631,true,106.69170185133041,76.466211184288483,57.349658388216362,0.93018936320359125,false,0,0,false,7.1114192531195783,0.082065919106024718,0,-35.563645562881945,0,139.32580569931864,139.58292841650018,0.25712271718154511,true,-0.11753609046004231,0.022323598757866721,true
p3_r000_g075_b050,0,0.75,0.5,false,true,protected_core_asymptotic_soft_chroma_compression,0.16188315067329778,0.73361995418858872,0.53568711620088671,CIELAB_D65,67.903925666096214,77.268589788838014,162.92267980987768,67.903925666096214,51.45751395292757,162.92267980987768,0.69856260775601597,-0.19663581516352729,0.057036435534475793,0.20474080878882764,163.82460251711143,true,0.70613404828264037,-0.1348686640415428,0.03851539696003739,0.14026044468537732,164.06187326812352,true,77.268589788838014,51.45751395292757,true,77.268589789081233,55.311571978888665,41.483678984166502,0.93032094572484558,false,0,0,false,6.6249633336453728,0.064927163339007166,0,-25.811075835910444,0,161.34085670341366,162.43794002282493,1.0970833194112686,true,-0.11753609046004222,0.022445849653696739,true
p3_r000_g075_b075,0,0.75,0.75,false,true,protected_core_asymptotic_soft_chroma_compression,0.18217060939822288,0.73900645786310315,0.72898916581514162,CIELAB_D65,69.673983629928543,53.89380172109405,194.36922947246444,69.673983629928543,37.462315099874587,194.36922947246444,0.71918123244882393,-0.16131768606510991,-0.037651675603672496,0.16565338666373694,193.13768775138288,true,0.72502577171890537,-0.1115656975616954,-0.025907866017779734,0.11453437210734127,193.0735506231693,true,53.89380172109405,37.462315099874587,true,53.893801721204603,40.51169270798799,30.383769530990993,0.92472845728531772,false,0,0,false,5.3836476073889239,0.051452269754726269,0,-16.431486621219463,0,200.55871878735934,200.02635073144799,-0.53236805591134839,true,-0.11753609046004249,0.027818914751192487,true
p3_r000_g075_b100,0,0.75,1,false,true,protected_core_asymptotic_soft_chroma_compression,0.22131758945849328,0.74655415479121134,0.9374082388622893,CIELAB_D65,72.277610442221231,53.546439195414031,240.20876612434654,72.277610442221231,39.528922775431816,240.20876612434654,0.74907693822163812,-0.13274485226480739,-0.13228039893745816,0.18740144008480464,224.89958998972978,true,0.75267425342788918,-0.088468830301933324,-0.096349767599616928,0.13080524321101378,227.44169725724501,true,53.546439195414031,39.528922775431816,true,53.546439195420049,43.174202842418111,32.380652131813584,0.91556809791506211,false,0,0,false,4.5314179600725986,0.057134202242491237,0,-14.017516419982215,0,229.04806441578648,230.20944358409176,1.1613791683052739,true,-0.11753609046004213,0.04013974161718472,true
